id,title,owner,status,project_id,project_name,stage,prd_path,tech_solution_path,project_path,git_repo,deployment_url,prd_confirmation,tech_expectations,acceptance,last_update,engine,target,game_type,notes
P-20260512-003,,,archived,PRJ-20260516-002,cultivation-simulator,,,,,https://github.com/YeLuo45/cultivation-simulator,,,,,,,,,
P-20260513-003,,,active,PRJ-20260516-003,github-repo-manager,,,,,https://github.com/YeLuo45/github-repo-manager,,,,,,,,,
P-20260517-036,ai-creator-h5 实时协作 (Direction C) - thunderbolt-design 实时同步,小墨,active,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260517-036-prd.md,,,,,,,accepted,2026-05-17,,,,Direction C: 实时协作; 分享链接; 评论系统; services/collabService.js; pages/shared.html; Git commit 1eff031; push成功
P-20260517-034,future-little-leaders V4 离线优先 + 多设备同步 (Direction A) - thunderbolt-design Offline-First,小墨,active,PRJ-20260517-001,future-little-leaders,delivered,workspace-dev/proposals/future-little-leaders/PRD-V4-offline-sync.md,2026-05-17,accepted,Direction A: 离线优先; sql.js SQLite; Delta Sync; E2E Encryption; Git commit face16f9; push成功,,,,,,,,,
P-20260517-037,ai-creator-h5 API开放平台 (Direction D) - API Key管理/接口文档,小墨,active,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260517-037-prd.md,,,,,,,accepted,2026-05-17,,,,Direction D: API开放平台; API Key管理; services/apiService.js; pages/api.html; Git commit e5fab2c; push成功
P-20260517-038,ai-creator-h5 模板市场 (Direction E) - 模板上传/评分/收藏,小墨,active,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260517-038-prd.md,,,,,,,accepted,2026-05-17,,,,Direction E: 模板市场; 评分/收藏; services/marketService.js; pages/market.html; Git commit 9a8de7b; push成功
P-20260517-039,ai-creator-h5 数据分析仪表盘 (Direction F) - 趋势图/分布图/热力图,小墨,active,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260517-039-prd.md,,,,,,,accepted,2026-05-17,,,,Direction F: 数据分析仪表盘; 趋势图/分布图/热力图; services/analyticsService.js; pages/analytics.html; Git commit 47daf49; push成功
P-20260517-040,ai-creator-h5 创作质量评估v2 (Direction A 迭代2) - 行业基准/百分位/改进建议,小墨,active,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260517-040-prd.md,,,,,,,accepted,2026-05-17,,,,Direction A iter2: 质量评估v2; 行业基准对比; 百分位排名; 改进建议; Git commit c6a69bd; push成功
P-20260518-001,prj-proposals-manager 收藏功能增强 (Proposal级别收藏),,accepted,PRJ-20260417-001,prj-proposals-manager,proposal,,,/home/hermes/workspace-dev/proposals/prj-proposals-manager,https://github.com/YeLuo45/prj-proposals-manager,,,,,2026-05-18,,,,仅为ProposalCard添加收藏功能，数据存GitHub data/favorites.json。构建成功，commit 268298d，push阻塞。
P-20260517-035,future-little-leaders V5 可视化任务编排画布 (Direction A) - chatdev-design Workflow Canvas,小墨,active,PRJ-20260517-001,future-little-leaders,delivered,,2026-05-17,accepted,Direction A: 可视化任务编排画布; drag-drop节点; SVG连线; flowStore; Git commit d14a0811; push成功,,,,,,,,,
P-20260518-001,AI创作工作流编排器 (Direction A iter3) - 可视化节点编排/执行引擎/模板管理,小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260518-001-prd.md,,,,,,,accepted,2026-05-18,,,,feat(workflow): AI 创作工作流编排器 v1; 可视化节点编排; 执行引擎; 模板管理; Git commit 478e240; push成功
P-20260518-002,PRJ-20260423-005,hermes-agent-collab,chatdev-inspired Agent Role System + Phase-Gated Pipeline,accepted,2026-05-18,"Direction A: chatdev-inspired Role System + Phase Pipeline. Add ORCHESTRATOR/EXECUTOR/CRITIC/MONITOR/SPECIALIST roles, ROLE_SYSTEM_PROMPTS, TaskComplexity (SIMPLE/NORMAL/COMPLEX), OrchestrationPhase enum, phase-gated pipeline, Agent.system_prompt, Task.complexity/phase/phase_history, evaluate_complexity/get_next_phase helpers, TaskManager.transition_phase/advance_phase, TaskAction.phase_transition, phase-gated set_status/complete/fail/cancel. PRD: docs/P-20260518-002-prd.md",,,,,,,,,,,,,
P-20260518-003,V6 自进化技能树/成长图谱系统,小墨,active,,future-little-leaders,delivered,workspace-dev/proposals/future-little-leaders/PRD-V6-skill-tree.md,,/home/hermes/future-little-leaders,https://github.com/YeLuo45/future-little-leaders,,,,npm run build:h5成功，Git commit 9753b773，push成功,2026-05-18,,,,无人值守模式，subagent超时600s后主agent接管交付。Direction A。四棵树(knowledge/habit/social/creative); SVG树状图; 自进化阈值调整; 40+节点; skillTreeStore
P-20260518-001,nanobot-inspired MessageBus + Channel Adapter,nanobot-design,accepted,PRJ-20260423-005,hermes-agent-collab,prd.v1.md,,,https://github.com/YeLuo45/hermes-agent-collab,,,,,2026-05-18,,,,,
P-20260518-005,V7 家庭通知中枢（Nanobot 12通道风格）,小墨,active,,future-little-leaders,delivered,workspace-dev/proposals/future-little-leaders/PRD-V7-notification-hub.md,,/home/hermes/future-little-leaders,https://github.com/YeLuo45/future-little-leaders,,,,npm run build:h5成功，Git commit 74f58f5a，push成功,2026-05-18,,,,无人值守模式。Direction A。12通道; SQLite持久化; Tab分组; 日期分组; 未读置顶; 渠道偏好设置; notificationStore
P-20260518-003,AI创作工作流编排器v2 (Direction A iter4) - 日志面板/版本管理/执行结果/状态徽章,小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260518-003-prd.md,,,,,,,accepted,2026-05-18,,,,feat(workflow): 工作流编排器v2; 日志面板; 版本管理; 执行结果预览; 状态徽章; 进度条; 快捷键; 撤销; Git commit 7feeed3+069147d; push成功
P-20260518-007,V8 Python SDK + 家校互通,小墨,active,,future-little-leaders-sdk-python,delivered,workspace-dev/proposals/future-little-leaders/PRD-V8-python-sdk.md,,/home/hermes/future-little-leaders-sdk-python,https://github.com/YeLuo45/future-little-leaders-sdk-python,,,,pip install成功，from fll_sdk import __version__输出1.0.0，Git push成功,2026-05-18,,,,无人值守模式。Direction A。FLLClient; JWT认证; Pydantic模型; WebhookServer; Cloudflare Worker占位; school_sync示例
P-20260518-004,AI创作工作流编排器v3 (Direction A iter5) - 循环节点/子流程/导入导出,小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260518-004-prd.md,,,,,,,accepted,2026-05-18,,,,feat(workflow): 工作流编排器v3; 循环节点(For/While/Do-While); 子流程调用; 导入导出JSON; Git commit d8c04ce+ca19af4; push成功
P-20260518-010,V9 成长报告 AI 总结,小墨,active,,future-little-leaders,delivered,workspace-dev/proposals/future-little-leaders/PRD-V9-ai-growth-summary.md,,/home/hermes/future-little-leaders,https://github.com/YeLuo45/future-little-leaders,,,,npm run build:h5成功，Git commit 6c8335da，push成功。SDK commit d2ed559，push成功,2026-05-18,,,,无人值守模式。Direction A。aiSummaryService; buildGrowthStats; 模板回退; FastAPI; AI Summary区域; ai_summary_cache表
P-20260518-005,AI创作工作流编排器v4 (Direction A iter6) - AI推荐/模板市场,小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,workspace-pm/proposals/P-20260518-005-prd.md,,,,,,,accepted,2026-05-18,,,,feat(workflow): 工作流编排器v4; AI推荐; 模板市场; 6个精选模板; Git commit b44383e; push成功
P-20260518-020,future-little-leaders V18 Advanced Data Analytics,future-little-leaders,小墨,delivered,git commit dd063816 push成功 3D成长轨迹SVG 能力雷达图 家庭报告PDF Canvas生成,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V18-advanced-analytics.md,A,无人值守模式,feature/hermes20260503 (dd063816),3D成长轨迹SVG 能力雷达图 家庭报告PDF Canvas生成 Analytics Tab growth-reportvue集成,,,,,,,,
P-20260518-022,future-little-leaders V20 Parent Growth Academy 家长成长学院,future-little-leaders,小墨,delivered,git commit 2a0ab972 push成功 9 files 知识库 视频课程 专家问答 学习进度,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V20-parent-academy.md,A,无人值守模式,feature/hermes20260503 (2a0ab972),家长成长学院 知识库 视频课程 专家问答 LearningProgress ArticleCard CourseCard ExpertBadge,,,,,,,,
P-20260518-021,future-little-leaders V19 AI-Driven Personalized Task Recommendation,future-little-leaders,小墨,delivered,git commit 1c344a9c push成功 9 files AI推荐引擎 个性化推荐 AI对话 智能日程 难度自适应,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V19-ai-recommend.md,A,无人值守模式,feature/hermes20260503 (1c344a9c),AI推荐首页 个性化推荐算法 协同过滤 AI对话 ChatBubble 日程时间轴 难度自适应 DifficultyBadge,,,,,,,,
P-20260518-016,workflow v15 工作流市场 (发布/评分/评论/收藏),小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,,,,,,,accepted,2026-05-18,,,,feat: workflow v15 marketplace; git commit 8addc89 push成功,
P-20260518-017,workflow v16 执行报告 (生成/导出/可视化/对比),小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,,,,,,,accepted,2026-05-18,,,,feat(workflow): v16执行报告; 时间轴/节点详情/变量变化; 纯CSS/DOM图表(柱状/饼图/折线); 执行对比; HTML/PDF/JSON导出; 报告模板; Git commit a7c091f; push成功,
P-20260518-023,future-little-leaders V21 Home-School Collaboration 家校协作实时通知,future-little-leaders,小墨,delivered,git commit 9d85c0d7 push成功 9 files 班级动态Feed 家校聊天 智能提醒 NotificationBus插件架构,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V21-home-school-collab.md,A,无人值守模式,feature/hermes20260503 (9d85c0d7),班级动态Feed 家校聊天 智能提醒 NotificationBus 插件架构 FeedCard ChatBubble ReminderConfig,,,,,,,,
P-20260518-024,future-little-leaders V22 Multi-Child Family Management 多儿童家庭管理,future-little-leaders,小墨,delivered,git commit 9fbda2cd push成功 多儿童仪表盘 兄弟姐妹竞赛 家庭积分池 成就对比,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V22-multi-child.md,A,无人值守模式,feature/hermes20260503 (9fbda2cd),多儿童仪表盘 兄弟姐妹竞赛 家庭积分池 成就对比 ChildProfileCard FamilyPointsPool SiblingCompetition FamilyComparison,,,,,,,,
P-20260518-008,PRJ-20260423-005,hermes-agent-collab,API Key Auth + Real-time Web Dashboard,accepted,2026-05-18,"Direction G: ApiKey model (PBKDF2-HMAC-SHA256), ApiKeyStore, AuthService; /auth endpoints (create/list/revoke/verify); workspace-scoped scopes (admin/write/read); collaboration/dashboard.py + dashboard/index.html (Overview/Events/Orchestrations/Agents/Tasks tabs with SSE); PRD: docs/P-20260518-008-prd.md",,,,,,,,,,,,,
P-20260518-009,PRJ-20260423-005,hermes-agent-collab,Python SDK + CLI Tool,accepted,2026-05-18,"Direction H: hermes_agent_collab/ Python SDK (HermesCollab client, Config, Pydantic models, exceptions, WebSocketClient); cli.py Rich terminal UI (agents/tasks/orchestrations/events/workspaces/auth/health commands); PRD: docs/P-20260518-009-prd.md",,,,,,,,,,,,,
P-20260518-025,future-little-leaders V23 Seasonal Challenge + Badge Evolution 赛季系统+徽章进化,future-little-leaders,小墨,delivered,git commit e84bc212 push成功 赛季系统 徽章四级进化 3D徽章墙 赛季排行榜,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V23-seasonal-challenge.md,A,无人值守模式,feature/hermes20260503 (e84bc212),赛季系统 徽章进化 3D徽章墙 排行榜 SeasonalCard BadgeEvolution BadgeItem RankingItem,,,,,,,,
P-20260518-026,future-little-leaders V24 Offline-First PWA Enhancement 离线优先增强,future-little-leaders,小墨,delivered,git commit 9095201a push成功 Service Worker 离线队列 Push Notification PWA安装提示,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V24-offline-pwa.md,A,无人值守模式,feature/hermes20260503 (9095201a),Service Worker 离线队列 通知队列 PWA安装提示 离线回退 增量更新 sw-register,,,,,,,,
P-20260518-027,future-little-leaders V25 E2E Testing Infrastructure Playwright测试框架,future-little-leaders,小墨,delivered,git commit 58059187 push成功 Playwright E2E babyStore/taskFlow/dashboard测试,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V25-testing-admin.md,A,无人值守模式,feature/hermes20260503 (58059187),Playwright E2E测试 测试框架 babyStore taskFlow dashboard,,,,,,,,
P-20260518-028,future-little-leaders-admin V25 Admin Export/BulkOps/Analytics 管理功能增强,future-little-leaders-admin,小墨,delivered,git commit 1c50fbb push成功 DataTable Export BulkOps Analytics数据表,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V25-testing-admin.md,A,无人值守模式,main (1c50fbb),DataTable Export BulkOps Analytics 数据导出 批量操作 数据分析,,,,,,,,
P-20260518-018,workflow v17 AI智能优化 (执行数据分析/优化建议/自动调优/历史追踪),小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,,,,,,,accepted,2026-05-18,,,,feat(workflow): v17 AI智能优化; 执行数据分析(IndexedDB); 瓶颈节点识别; 低成功率检测; 异常模式; 优化建议(并行化/缓存/参数调整/简化); 一键应用; 自动调优(参数学习/敏感性分析/A/B测试); 优化历史追踪; Git commit b9c6b57; push成功,
P-20260518-029,hermes-agent-collab PostgreSQL Storage Backend (Direction I),小墨,accepted,PRJ-20260423-005,hermes-agent-collab,accepted,docs/P-20260518-010-prd.md,,/home/hermes/workspace-dev/proposals/hermes-agent-collab/,https://github.com/YeLuo45/hermes-agent-collab,,,,,2026-05-18,,,,"Direction I: PostgreSQLStore async (asyncpg) + sync (psycopg2), LISTEN/NOTIFY, JSONB GIN indexes, connection pooling"
P-20260518-029,future-little-leaders V26 WeChat Mini-Program Deep Integration 微信深度集成,future-little-leaders,小墨,delivered,git commit 4c1a3f5 push成功 微信登录 小程序码 微信运动 微信支付 wxMiniService wxpay,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V26-wx-deep-integration.md,A,无人值守模式,feature/hermes20260503 (4c1a3f5),微信登录 小程序码 微信运动同步 微信支付 wxMiniService wxpay sports-sync,,,,,,,,
P-20260518-019,workflow v18 Webhook与REST API (外部触发/开放API/触发器管理),小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,,,,,,,accepted,2026-05-18,,,,feat(workflow): v18 Webhook与REST API; Webhook URL生成; GET/POST触发; API Key认证; Cron定时调度; REST API暴露; Swagger风格文档; 配额/统计; 触发器管理面板; Git commit 4c7af81; push成功,
P-20260518-030,future-little-leaders V27 Performance Optimization + Code Splitting 性能优化,future-little-leaders,小墨,delivered,git commit 2890f0af push成功 路由懒加载 manualChunks BundleAnalyzer imageOptimizer,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V27-performance-optimization.md,A,无人值守模式,feature/hermes20260503 (2890f0af),路由懒加载 分包 manualChunks Bundle分析 imageOptimizer 防抖节流 虚拟滚动,,,,,,,,
P-20260518-030,hermes-agent-collab Prometheus Metrics + MetricsPlugin (Direction J),小墨,accepted,PRJ-20260423-005,hermes-agent-collab,accepted,docs/P-20260518-011-prd.md,,/home/hermes/workspace-dev/proposals/hermes-agent-collab/,https://github.com/YeLuo45/hermes-agent-collab,,,,,2026-05-18,,,,"Direction J: MetricsRegistry singleton, Prometheus counters/gauges/histograms, GET /metrics endpoint, MetricsPlugin builtin:metrics, 6 metric groups"
P-20260518-031,future-little-leaders V28 Accessibility + i18n Enhancement 无障碍增强,future-little-leaders,小墨,delivered,git commit 0481d294 push成功 高对比度 ARIA 键盘导航 屏幕阅读器 日文 韩文,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V28-a11y-i18n.md,A,无人值守模式,feature/hermes20260503 (0481d294),无障碍 ARIA 高对比度主题 键盘导航 屏幕阅读器 日文 ja.js 韩文 ko.js a11y.js
P-20260518-032,future-little-leaders V29 Security Hardening + Privacy Protection 安全加固,future-little-leaders,小墨,delivered,git commit 0ea6fd21 push成功 隐私脱敏 安全审计 二次验证 privacyMask securityAudit,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V29-security-privacy.md,A,无人值守模式,feature/hermes20260503 (0ea6fd21),隐私脱敏 安全审计 二次验证 privacyMask securityAudit securityService
P-20260518-031,hermes-agent-collab Docker Compose Deployment (Direction K),小墨,accepted,PRJ-20260423-005,hermes-agent-collab,accepted,docs/P-20260518-012-prd.md,,/home/hermes/workspace-dev/proposals/hermes-agent-collab/,https://github.com/YeLuo45/hermes-agent-collab,,,,,2026-05-18,,,,"Direction K: Dockerfile multi-stage, docker-compose.yml (app+postgres+redis), docker-compose.prod.yml (+nginx), docker/entrypoint.sh, docker/nginx.conf, .dockerignore"
P-20260518-032,hermes-agent-collab Redis Channel Adapter (Direction L),hermes-agent-collab,小墨,accepted,PRJ-20260423-005,hermes-agent-collab,accepted,docs/P-20260518-013-prd.md,,/home/hermes/workspace-dev/proposals/hermes-agent-collab/,https://github.com/YeLuo45/hermes-agent-collab,,,,,2026-05-18,,,"Direction L: RedisStreamAdapter (XADD/XREAD/XREADGROUP), RedisPubSubAdapter (PUBLISH/SUBSCRIBE), RedisChannelBridge, CollabConfig with Redis settings, docker-compose with Redis healthcheck, redis>=5.0.0"
P-20260518-033,future-little-leaders V30 Anti-Cheat System + Reputation Scoring 反作弊+信誉评分,future-little-leaders,小墨,delivered,git commit 9cff8248 push成功 异常检测 信誉评分 反作弊 举报审核 antiCheatService reputationStore,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V30-anti-cheat.md,A,无人值守模式,feature/hermes20260503 (9cff8248),反作弊 异常检测 信誉评分 举报审核 antiCheatService reputationStore
P-20260518-034,future-little-leaders V31 API Gateway + Rate Limiting API网关+限流,future-little-leaders,小墨,delivered,git commit 67e2edd4 push成功 API网关 JWT认证 令牌桶限流 429响应 请求日志 反爬,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V31-api-gateway.md,A,无人值守模式,feature/hermes20260503 (67e2edd4),API网关 JWT认证 令牌桶限流 429响应 请求日志 反爬 apiGateway rateLimit
P-20260518-035,future-little-leaders V32 WebSocket Real-time + Cloud Functions 实时通信,future-little-leaders,小墨,delivered,git commit cbdc94fe push成功 WebSocket连接管理器 实时事件 CloudFunctions 实时Store 心跳保活,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V32-realtime-websocket.md,A,无人值守模式,feature/hermes20260503 (cbdc94fe),WebSocket连接管理器 实时事件 CloudFunctions 实时Store 心跳保活 wsConnectionManager realtimeStore cloudFunctions
P-20260518-020,workflow v19 Mobile + PWA + Offline,小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,,,,,,,accepted,2026-05-18,,,,feat(workflow): v19 Mobile + PWA + Offline; responsive CSS phone/tablet; bottom tab nav; pinch zoom/pan; slide-out drawer; enhanced SW (cache strategies/background sync/push/install prompt); offline workflow CRUD; offline queue auto-sync; last-write-wins conflict resolution; offline indicator; touch optimization; low-end device downgrade; Git commit d2cff90; push成功,
P-20260518-033,hermes-agent-collab API Rate Limiting + 流量控制 (Direction M),hermes-agent-collab,小墨,accepted,PRJ-20260423-005,hermes-agent-collab,accepted,docs/P-20260518-014-prd.md,,/home/hermes/workspace-dev/proposals/hermes-agent-collab/,https://github.com/YeLuo45/hermes-agent-collab,,,,,2026-05-18,,,"Direction M: RateLimiter (TokenBucket+SlidingWindow), per-key/per-endpoint/global limits, RedisSlidingWindowCounter, RateLimitMiddleware, 429 response headers, RATE_LIMIT_* env vars"
P-20260518-036,future-little-leaders V33 Plugin Marketplace + Theme System 插件市场+主题系统,future-little-leaders,小墨,delivered,git commit 0e923630 push成功 插件市场 主题系统 PluginManager ThemeStore 插件安装卸载,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V33-plugin-marketplace.md,A,无人值守模式,feature/hermes20260503 (0e923630),插件市场 主题系统 PluginManager ThemeStore 插件安装卸载 marketplace plugin-detail theme-store
P-20260518-034,hermes-agent-collab Priority Scheduler + 抢占式执行 (Direction N),hermes-agent-collab,小墨,accepted,PRJ-20260423-005,hermes-agent-collab,accepted,docs/P-20260518-015-prd.md,,/home/hermes/workspace-dev/proposals/hermes-agent-collab/,https://github.com/YeLuo45/hermes-agent-collab,,,,,2026-05-18,,,"Direction N: PriorityScheduler (4-level priority queue), TaskPriority (CRITICAL/HIGH/NORMAL/LOW), TaskState machine, preemption logic, starvation prevention, Worker pool, deadline support"
P-20260518-037,future-little-leaders V34 AI Companion Smart Buddy Assistant 智能伙伴,future-little-leaders,小墨,delivered,git commit 4036b498 push成功 AI伙伴 卡通头像 BuddyAvatar 对话辅导 心情追踪 buddyStore aiCompanionService,2026-05-18,workspace-dev/proposals/future-little-leaders/PRD-V34-ai-companion.md,A,无人值守模式,feature/hermes20260503 (4036b498),AI伙伴 卡通头像 BuddyAvatar 对话辅导 心情追踪 BuddyChat BuddyMood aiCompanionService buddyStore
P-20260518-035,hermes-agent-collab 分布式 Tracing（OpenTelemetry）(Direction P),hermes-agent-collab,小墨,accepted,PRJ-20260423-005,hermes-agent-collab,accepted,docs/P-20260518-016-prd.md,,/home/hermes/workspace-dev/proposals/hermes-agent-collab/,https://github.com/YeLuo45/hermes-agent-collab,,,,,2026-05-18,,,"Direction P: OpenTelemetry tracing (trace/spans), OTelTracingMiddleware, OTLP/console/jaeger exporters, W3C Trace Context propagation, create_span helper, add_*_span_attributes helpers, TRACING_* env vars, server.py add_middleware(OTelTracingMiddleware)"
P-20260518-036,hermes-agent-collab,配置热更新（Config Hot-Reload）— Direction R,accepted,2026-05-18,docs/P-20260518-017-prd.md,gh-pages,d8c4c89,,ConfigWatcher (文件轮询 mtime) + ConfigReloader (SIGUSR1) + REST API (GET /admin/config | POST /admin/config/reload | GET /admin/config/diff) + ConfigHotReloadService 协调器 + ConfigDiff 差异检测 + register_reload_callback 组件回调机制；CONFIG_WATCH/SIGNAL/API_ENABLED + CONFIG_PATH/POLL_INTERVAL 等 env vars,小墨
P-20260518-021,workflow v20 多语言i18n+主题定制+无障碍访问,小墨,delivered,PRJ-20260508-001,ai-creator-h5,delivered,,,,,,,accepted,2026-05-18,,,,feat(workflow): v20 i18n(5语言)+主题定制(深浅高对比度)+无障碍(ARIA/键盘导航/屏幕阅读器); Git commit 31c5286; push成功
